Potential (V)	Current (A)	Elapsed Time (s)	Zre (ohms)	Zim (ohms)	
-0.00981436483561993	-1.22020003345824E-06	21961.099	0	0	
-0.00981436483561993	-1.21915797990368E-06	21971.099	0	0	
-0.00981436483561993	-1.21878997560998E-06	21981.099	0	0	
-0.0101210698485374	-1.21946402487083E-06	21991.099	0	0	
-0.0101210698485374	-1.22320602713444E-06	22001.099	0	0	
-0.0101210698485374	-1.23044401334482E-06	22011.099	0	0	
-0.00981436483561993	-1.22817505143757E-06	22021.099	0	0	
-0.00981436483561993	-1.22602796182036E-06	22031.099	0	0	
-0.00981436483561993	-1.22289895898575E-06	22041.099	0	0	
-0.0101210698485374	-1.22093604204565E-06	22051.099	0	0	
-0.00981436483561993	-1.21971004318766E-06	22061.099	0	0	
-0.00981436483561993	-1.21885102544184E-06	22071.099	0	0	
-0.0101210698485374	-1.21793095786416E-06	22081.099	0	0	
-0.0101210698485374	-1.21793095786416E-06	22091.099	0	0	
-0.00981436483561993	-1.21977097933268E-06	22101.099	0	0	
-0.0101210698485374	-1.22001597446797E-06	22111.099	0	0	
-0.00981436483561993	-1.22105905120407E-06	22121.099	0	0	
-0.00981436483561993	-1.21878997560998E-06	22131.099	0	0	
-0.00981436483561993	-1.2206299970785E-06	22141.099	0	0	
-0.00981436483561993	-1.22105905120407E-06	22151.099	0	0	
-0.0101210698485374	-1.22056803775195E-06	22161.099	0	0	
-0.00981436483561993	-1.22013898362638E-06	22171.099	0	0	
-0.00981436483561993	-1.21842197131627E-06	22181.099	0	0	
-0.00981436483561993	-1.21676498565648E-06	22191.099	0	0	
-0.0101210698485374	-1.2162749953859E-06	22201.099	0	0	
-0.0101210698485374	-1.21737900826702E-06	22211.099	0	0	
-0.00981436483561993	-1.23019901820953E-06	22221.099	0	0	
-0.0101210698485374	-1.2242489901837E-06	22231.099	0	0	
-0.00981436483561993	-1.22394203572185E-06	22241.099	0	0	
-0.0101210698485374	-1.22449398531899E-06	22251.099	0	0	
-0.00981436483561993	-1.22541496239137E-06	22261.099	0	0	
-0.0101210698485374	-1.22565995752666E-06	22271.099	0	0	
-0.0101210698485374	-1.22700896554306E-06	22281.099	0	0	
-0.0101210698485374	-1.22658002510434E-06	22291.099	0	0	
-0.00981436483561993	-1.2255979982001E-06	22301.099	0	0	
-0.0101210698485374	-1.22406504488026E-06	22311.099	0	0	
-0.0101210698485374	-1.22382004974497E-06	22321.099	0	0	
-0.00981436483561993	-1.2236359907547E-06	22331.099	0	0	
-0.00981436483561993	-1.22412598102528E-06	22341.099	0	0	
-0.00981436483561993	-1.22375797673158E-06	22351.099	0	0	
-0.00981436483561993	-1.22645701594593E-06	22361.099	0	0	
-0.00981436483561993	-1.22756102882704E-06	22371.099	0	0	
-0.00981436483561993	-1.22651897527248E-06	22381.099	0	0	
-0.0101210698485374	-1.22608901165222E-06	22391.099	0	0	
-0.0101210698485374	-1.22584401651693E-06	22401.099	0	0	
-0.00981436483561993	-1.22498499877111E-06	22411.099	0	0	
-0.0101210698485374	-1.22565995752666E-06	22421.099	0	0	
-0.00981436483561993	-1.23584197808668E-06	22431.099	0	0	
-0.00981436483561993	-1.23565803278325E-06	22441.099	0	0	
-0.00981436483561993	-1.23571999210981E-06	22451.099	0	0	
-0.00981436483561993	-1.23719200928463E-06	22461.099	0	0	
-0.0101210698485374	-1.23841903132416E-06	22471.099	0	0	
-0.00981436483561993	-1.23897098092129E-06	22481.099	0	0	
-0.0101210698485374	-1.22388098588999E-06	22491.099	0	0	
-0.0101210698485374	-1.22338997243787E-06	22501.099	0	0	
-0.00981436483561993	-1.22154995096935E-06	22511.099	0	0	
-0.0101210698485374	-1.21909602057713E-06	22521.099	0	0	
-0.0101210698485374	-1.21596804092405E-06	22531.099	0	0	
-0.0101210698485374	-1.21339201086812E-06	22541.099	0	0	
-0.00981436483561993	-1.21357595617155E-06	22551.099	0	0	
-0.0101210698485374	-1.21400501029711E-06	22561.099	0	0	
-0.00981436483561993	-1.21762400340231E-06	22571.099	0	0	
-0.00981436483561993	-1.21400501029711E-06	22581.099	0	0	
-0.00981436483561993	-1.21173502520833E-06	22591.099	0	0	
-0.0101210698485374	-1.21240998396388E-06	22601.099	0	0	
-0.00981436483561993	-1.21222603866045E-06	22611.099	0	0	
-0.00981436483561993	-1.21179698453489E-06	22621.099	0	0	
-0.0101210698485374	-1.20879099085869E-06	22631.099	0	0	
-0.00981436483561993	-1.20676702408673E-06	22641.099	0	0	
-0.0101210698485374	-1.20787103696784E-06	22651.099	0	0	
-0.0101210698485374	-1.20971094474953E-06	22661.099	0	0	
-0.0101210698485374	-1.21492496418796E-06	22671.099	0	0	
-0.00981436483561993	-1.21283903808944E-06	22681.099	0	0	
-0.0101210698485374	-1.21081495763065E-06	22691.099	0	0	
-0.00981436483561993	-1.2098950037398E-06	22701.099	0	0	
-0.00981436483561993	-1.20823904126155E-06	22711.099	0	0	
-0.00981436483561993	-1.20768697797757E-06	22721.099	0	0	
-0.0101210698485374	-1.20750303267414E-06	22731.099	0	0	
-0.00981436483561993	-1.20504898859508E-06	22741.099	0	0	
-0.00981436483561993	-1.20308595796814E-06	22751.099	0	0	
-0.0101210698485374	-1.20596905617276E-06	22761.099	0	0	
-0.0101210698485374	-1.20787103696784E-06	22771.099	0	0	
-0.0101210698485374	-1.20940399028768E-06	22781.099	0	0	
-0.0101210698485374	-1.20811603210313E-06	22791.099	0	0	
-0.0101210698485374	-1.20738002351573E-06	22801.099	0	0	
-0.00981436483561993	-1.20762501865102E-06	22811.099	0	0	
-0.00981436483561993	-1.20805498227128E-06	22821.099	0	0	
-0.00981436483561993	-1.21234904781886E-06	22831.099	0	0	
-0.00981436483561993	-1.21271705211257E-06	22841.099	0	0	
-0.00981436483561993	-1.21314599255129E-06	22851.099	0	0	
-0.0101210698485374	-1.21308505640627E-06	22861.099	0	0	
-0.00981436483561993	-1.21320704238315E-06	22871.099	0	0	
-0.00981436483561993	-1.21191897051176E-06	22881.099	0	0	
-0.00981436483561993	-1.20971094474953E-06	22891.099	0	0	
-0.00981436483561993	-1.21265497909917E-06	22901.099	0	0	
-0.00981436483561993	-1.20965000860451E-06	22911.099	0	0	
-0.0101210698485374	-1.20915899515239E-06	22921.099	0	0	
-0.00981436483561993	-1.21081495763065E-06	22931.099	0	0	
-0.00981436483561993	-1.21406594644213E-06	22941.099	0	0	
-0.00981436483561993	-1.2132690017097E-06	22951.099	0	0	
-0.0101210698485374	-1.21302400657441E-06	22961.099	0	0	
-0.0101210698485374	-1.21259404295415E-06	22971.099	0	0	
-0.0101210698485374	-1.21234904781886E-06	22981.099	0	0	
-0.00981436483561993	-1.21142898024118E-06	22991.099	0	0	
-0.0101210698485374	-1.21112202577933E-06	23001.099	0	0	
-0.00981436483561993	-1.21149003007304E-06	23011.099	0	0	
-0.0101210698485374	-1.21320704238315E-06	23021.099	0	0	
-0.00981436483561993	-1.21228697480547E-06	23031.099	0	0	
-0.00981436483561993	-1.22197900509491E-06	23041.099	0	0	
-0.00981436483561993	-1.21112202577933E-06	23051.099	0	0	
-0.0101210698485374	-1.21056996249536E-06	23061.099	0	0	
-0.00981436483561993	-1.21106097594748E-06	23071.099	0	0	
-0.00981436483561993	-1.21572202260722E-06	23081.099	0	0	
-0.0101210698485374	-1.22007804748137E-06	23091.099	0	0	
-0.0101210698485374	-1.21927996588056E-06	23101.099	0	0	
-0.00981436483561993	-1.25498104353028E-06	23111.099	0	0	
-0.00981436483561993	-1.22823598758259E-06	23121.099	0	0	
-0.00981436483561993	-1.22271501368232E-06	23131.099	0	0	
-0.0101210698485374	-1.22118194667564E-06	23141.099	0	0	
-0.00981436483561993	-1.2212429965075E-06	23151.099	0	0	
-0.00981436483561993	-1.22112101053062E-06	23161.099	0	0	
-0.00981436483561993	-1.22038397876167E-06	23171.099	0	0	
-0.0101210698485374	-1.22099800137221E-06	23181.099	0	0	
-0.00981436483561993	-1.22259302770544E-06	23191.099	0	0	
-0.0101210698485374	-1.22075300623692E-06	23201.099	0	0	
-0.00981436483561993	-1.21811501685443E-06	23211.099	0	0	
-0.0101210698485374	-1.21743994441204E-06	23221.099	0	0	
-0.0101210698485374	-1.2168879948149E-06	23231.099	0	0	
-0.00981436483561993	-1.22375797673158E-06	23241.099	0	0	
-0.00981436483561993	-1.21829896215786E-06	23251.099	0	0	
-0.00981436483561993	-1.21651999052119E-06	23261.099	0	0	
-0.00981436483561993	-1.21523203233664E-06	23271.099	0	0	
-0.0101210698485374	-1.21455695989425E-06	23281.099	0	0	
-0.00981436483561993	-1.21394396046526E-06	23291.099	0	0	
-0.00981436483561993	-1.21461800972611E-06	23301.099	0	0	
-0.00981436483561993	-1.21400501029711E-06	23311.099	0	0	
-0.00981436483561993	-1.21382095130684E-06	23321.099	0	0	
-0.00981436483561993	-1.21351399684499E-06	23331.099	0	0	
-0.00981436483561993	-1.2142500054324E-06	23341.099	0	0	
-0.00981436483561993	-1.21885102544184E-06	23351.099	0	0	
-0.00981436483561993	-1.2168879948149E-06	23361.099	0	0	
-0.00981436483561993	-1.21584503176564E-06	23371.099	0	0	
-0.00981436483561993	-1.21553898679849E-06	23381.099	0	0	
-0.00981436483561993	-1.21535401831352E-06	23391.099	0	0	
-0.00981436483561993	-1.21596804092405E-06	23401.099	0	0	
-0.0101210698485374	-1.21737900826702E-06	23411.099	0	0	
-0.00981436483561993	-1.21737900826702E-06	23421.099	0	0	
-0.00981436483561993	-1.22136600566591E-06	23431.099	0	0	
-0.00981436483561993	-1.22492394893925E-06	23441.099	0	0	
-0.00981436483561993	-1.2252299939064E-06	23451.099	0	0	
-0.00981436483561993	-1.21977097933268E-06	23461.099	0	0	
-0.00981436483561993	-1.21774701256072E-06	23471.099	0	0	
-0.00981436483561993	-1.21651999052119E-06	23481.099	0	0	
-0.00981436483561993	-1.21584503176564E-06	23491.099	0	0	
-0.00981436483561993	-1.21885102544184E-06	23501.099	0	0	
-0.00981436483561993	-1.22210201425332E-06	23511.099	0	0	
-0.00981436483561993	-1.22148901482433E-06	23521.099	0	0	
-0.0101210698485374	-1.22154995096935E-06	23531.099	0	0	
-0.0101210698485374	-1.22013898362638E-06	23541.099	0	0	
-0.00981436483561993	-1.21854395729315E-06	23551.099	0	0	
-0.00981436483561993	-1.21836001198972E-06	23561.099	0	0	
-0.00981436483561993	-1.21866696645156E-06	23571.099	0	0	
-0.0101210698485374	-1.21989398849109E-06	23581.099	0	0	
-0.00981436483561993	-1.2212429965075E-06	23591.099	0	0	
-0.00981436483561993	-1.2212429965075E-06	23601.099	0	0	
-0.00981436483561993	-1.21878997560998E-06	23611.099	0	0	
-0.00981436483561993	-1.22204096442147E-06	23621.099	0	0	
-0.00981436483561993	-1.22332903629285E-06	23631.099	0	0	
-0.00981436483561993	-1.22621202081064E-06	23641.099	0	0	
-0.00981436483561993	-1.22688697956619E-06	23651.099	0	0	
-0.0101210698485374	-1.22780704714387E-06	23661.099	0	0	
-0.00981436483561993	-1.22645701594593E-06	23671.099	0	0	
-0.00981436483561993	-1.22553694836824E-06	23681.099	0	0	
-0.00981436483561993	-1.22572100735852E-06	23691.099	0	0	
-0.0101210698485374	-1.22602796182036E-06	23701.099	0	0	
-0.00981436483561993	-1.22719302453334E-06	23711.099	0	0	
-0.00981436483561993	-1.22891094633815E-06	23721.099	0	0	
-0.00981436483561993	-1.22995402307424E-06	23731.099	0	0	
-0.00981436483561993	-1.23167103538435E-06	23741.099	0	0	
-0.00981436483561993	-1.23216204883647E-06	23751.099	0	0	
-0.00981436483561993	-1.23608799640351E-06	23761.099	0	0	
-0.00981436483561993	-1.23841903132416E-06	23771.099	0	0	
-0.00981436483561993	-1.24025905279268E-06	23781.099	0	0	
-0.00981436483561993	-1.23645600069722E-06	23791.099	0	0	
-0.00981436483561993	-1.23222298498149E-06	23801.099	0	0	
-0.00981436483561993	-1.23093502679694E-06	23811.099	0	0	
-0.00981436483561993	-1.22940195979027E-06	23821.099	0	0	
-0.00981436483561993	-1.22835899674101E-06	23831.099	0	0	
-0.0101210698485374	-1.22731603369175E-06	23841.099	0	0	
-0.00981436483561993	-1.22731603369175E-06	23851.099	0	0	
-0.00981436483561993	-1.22707103855646E-06	23861.099	0	0	
-0.0101210698485374	-1.22608901165222E-06	23871.099	0	0	
-0.00981436483561993	-1.22467804430926E-06	23881.099	0	0	
-0.00981436483561993	-1.22823598758259E-06	23891.099	0	0	
-0.0101210698485374	-1.22835899674101E-06	23901.099	0	0	
-0.00981436483561993	-1.22866504170815E-06	23911.099	0	0	
-0.00981436483561993	-1.22934000046371E-06	23921.099	0	0	
-0.0101210698485374	-1.22866504170815E-06	23931.099	0	0	
-0.0101210698485374	-1.22737696983677E-06	23941.099	0	0	
-0.0101210698485374	-1.22664096124936E-06	23951.099	0	0	
-0.00981436483561993	-1.2236359907547E-06	23961.099	0	0	
-0.0101210698485374	-1.22480105346767E-06	23971.099	0	0	
-0.0101210698485374	-1.22664096124936E-06	23981.099	0	0	
-0.0101210698485374	-1.22596702567535E-06	23991.099	0	0	
-0.00981436483561993	-1.22228595955676E-06	24001.099	0	0	
-0.0101210698485374	-1.22216295039834E-06	24011.099	0	0	
-0.00981436483561993	-1.22688697956619E-06	24021.099	0	0	
-0.00981436483561993	-1.22811297842418E-06	24031.099	0	0	
-0.00981436483561993	-1.2246169944774E-06	24041.099	0	0	
-0.0101210698485374	-1.22093604204565E-06	24051.099	0	0	
-0.00981436483561993	-1.22142705549777E-06	24061.099	0	0	
-0.00981436483561993	-1.22823598758259E-06	24071.099	0	0	
-0.0101210698485374	-1.22700896554306E-06	24081.099	0	0	
-0.0101210698485374	-1.22553694836824E-06	24091.099	0	0	
-0.0101210698485374	-1.22271501368232E-06	24101.099	0	0	
-0.0101210698485374	-1.22191795526305E-06	24111.099	0	0	
-0.00981436483561993	-1.22504604860296E-06	24121.099	0	0	
-0.00981436483561993	-1.22480105346767E-06	24131.099	0	0	
-0.0101210698485374	-1.22480105346767E-06	24141.099	0	0	
-0.00981436483561993	-1.22780704714387E-06	24151.099	0	0	
-0.00981436483561993	-1.22608901165222E-06	24161.099	0	0	
-0.00981436483561993	-1.22234700938861E-06	24171.099	0	0	
-0.0101210698485374	-1.21161303923145E-06	24181.099	0	0	
-0.00981436483561993	-1.21136702091462E-06	24191.099	0	0	
-0.0101210698485374	-1.21136702091462E-06	24201.099	0	0	
-0.00981436483561993	-1.21020195820165E-06	24211.099	0	0	
-0.0101210698485374	-1.20909794532054E-06	24221.099	0	0	
-0.0101210698485374	-1.2095269994461E-06	24231.099	0	0	
-0.00981436483561993	-1.20940399028768E-06	24241.099	0	0	
-0.0101210698485374	-1.20879099085869E-06	24251.099	0	0	
-0.00981436483561993	-1.20780998713599E-06	24261.099	0	0	
-0.0101210698485374	-1.20701201922202E-06	24271.099	0	0	
-0.0101210698485374	-1.20701201922202E-06	24281.099	0	0	
-0.0101210698485374	-1.20670495107333E-06	24291.099	0	0	
-0.00981436483561993	-1.21240998396388E-06	24301.099	0	0	
-0.0101210698485374	-1.21087703064404E-06	24311.099	0	0	
-0.00981436483561993	-1.21020195820165E-06	24321.099	0	0	
-0.00981436483561993	-1.20971094474953E-06	24331.099	0	0	
-0.0101210698485374	-1.20909794532054E-06	24341.099	0	0	
-0.0101210698485374	-1.21093796678906E-06	24351.099	0	0	
-0.00981436483561993	-1.21179698453489E-06	24361.099	0	0	
-0.00981436483561993	-1.21234904781886E-06	24371.099	0	0	
-0.00981436483561993	-1.21007894904324E-06	24381.099	0	0	
-0.0101210698485374	-1.20817799142969E-06	24391.099	0	0	
-0.0101210698485374	-1.20842298656498E-06	24401.099	0	0	
-0.00981436483561993	-1.21142898024118E-06	24411.099	0	0	
-0.0101210698485374	-1.21486402804294E-06	24421.099	0	0	
-0.00981436483561993	-1.21210302950203E-06	24431.099	0	0	
-0.00981436483561993	-1.21069297165377E-06	24441.099	0	0	
-0.00981436483561993	-1.21020195820165E-06	24451.099	0	0	
-0.00981436483561993	-1.21038601719192E-06	24461.099	0	0	
-0.00981436483561993	-1.21087703064404E-06	24471.099	0	0	
-0.00981436483561993	-1.21044695333694E-06	24481.099	0	0	
-0.00981436483561993	-1.21001801289822E-06	24491.099	0	0	
-0.0101210698485374	-1.21032496736007E-06	24501.099	0	0	
-0.00981436483561993	-1.21155096621806E-06	24511.099	0	0	
-0.0101210698485374	-1.21320704238315E-06	24521.099	0	0	
-0.0101210698485374	-1.21443395073584E-06	24531.099	0	0	
-0.00981436483561993	-1.21486402804294E-06	24541.099	0	0	
-0.00981436483561993	-1.21836001198972E-06	24551.099	0	0	
-0.00981436483561993	-1.22013898362638E-06	24561.099	0	0	
-0.00981436483561993	-1.21762400340231E-06	24571.099	0	0	
-0.00981436483561993	-1.21418895560055E-06	24581.099	0	0	
-0.00981436483561993	-1.21418895560055E-06	24591.099	0	0	
-0.0101210698485374	-1.21265497909917E-06	24601.099	0	0	
-0.00981436483561993	-1.21198104352516E-06	24611.099	0	0	
-0.00981436483561993	-1.21191897051176E-06	24621.099	0	0	
-0.00981436483561993	-1.21265497909917E-06	24631.099	0	0	
-0.00981436483561993	-1.21455695989425E-06	24641.099	0	0	
-0.0101210698485374	-1.21872801628342E-06	24651.099	0	0	
-0.00981436483561993	-1.21805396702257E-06	24661.099	0	0	
-0.00981436483561993	-1.2162749953859E-06	24671.099	0	0	
-0.00981436483561993	-1.21572202260722E-06	24681.099	0	0	
-0.0101210698485374	-1.21701100397331E-06	24691.099	0	0	
-0.00981436483561993	-1.23529002848954E-06	24701.099	0	0	
-0.00981436483561993	-1.22915605516027E-06	24711.099	0	0	
-0.0101210698485374	-1.22719302453334E-06	24721.099	0	0	
-0.0101210698485374	-1.22345102226973E-06	24731.099	0	0	
-0.0101210698485374	-1.22247001854703E-06	24741.099	0	0	
-0.00981436483561993	-1.22277697300888E-06	24751.099	0	0	
-0.00981436483561993	-1.22615097097878E-06	24761.099	0	0	
-0.00981436483561993	-1.22817505143757E-06	24771.099	0	0	
-0.0101210698485374	-1.2279909924473E-06	24781.099	0	0	
-0.00981436483561993	-1.22878805086657E-06	24791.099	0	0	
-0.00981436483561993	-1.22909500532842E-06	24801.099	0	0	
-0.0101210698485374	-1.23032202736795E-06	24811.099	0	0	
-0.0101210698485374	-1.23142604024906E-06	24821.099	0	0	
-0.00981436483561993	-1.2325909892752E-06	24831.099	0	0	
-0.00981436483561993	-1.23590405110008E-06	24841.099	0	0	
-0.00981436483561993	-1.23516804251267E-06	24851.099	0	0	
-0.0101210698485374	-1.23516804251267E-06	24861.099	0	0	
-0.00981436483561993	-1.23363395232445E-06	24871.099	0	0	
-0.00981436483561993	-1.23345000702102E-06	24881.099	0	0	
-0.00981436483561993	-1.23713095945277E-06	24891.099	0	0	
-0.00981436483561993	-1.24246696486807E-06	24901.099	0	0	
-0.0101210698485374	-1.24117900668352E-06	24911.099	0	0	
-0.00981436483561993	-1.23976803934056E-06	24921.099	0	0	
-0.00981436483561993	-1.23768302273675E-06	24931.099	0	0	
-0.0101210698485374	-1.23590405110008E-06	24941.099	0	0	
-0.00981436483561993	-1.23522897865769E-06	24951.099	0	0	
-0.00981436483561993	-1.23571999210981E-06	24961.099	0	0	
-0.00981436483561993	-1.23578104194166E-06	24971.099	0	0	
-0.0101210698485374	-1.23958398035029E-06	24981.099	0	0	
-0.0101210698485374	-1.23897098092129E-06	24991.099	0	0	
-0.00981436483561993	-1.23798895401706E-06	25001.099	0	0	
-0.00981436483561993	-1.23946199437341E-06	25011.099	0	0	
-0.00981436483561993	-1.24620896713168E-06	25021.099	0	0	
-0.00981436483561993	-1.27240195979539E-06	25031.099	0	0	
-0.00981436483561993	-1.27197199617513E-06	25041.099	0	0	
-0.0101210698485374	-1.2711750514427E-06	25051.099	0	0	
-0.0101210698485374	-1.26884401652205E-06	25061.099	0	0	
-0.00981436483561993	-1.26405996070389E-06	25071.099	0	0	
-0.00981436483561993	-1.26148302115325E-06	25081.099	0	0	
-0.00981436483561993	-1.24737505302619E-06	25091.099	0	0	
-0.00981436483561993	-1.24541202239925E-06	25101.099	0	0	
-0.00981436483561993	-1.24418500035972E-06	25111.099	0	0	
-0.00981436483561993	-1.24308098747861E-06	25121.099	0	0	
-0.0101210698485374	-1.24197697459749E-06	25131.099	0	0	
-0.00981436483561993	-1.24326504646888E-06	25141.099	0	0	
-0.0101210698485374	-1.24338703244575E-06	25151.099	0	0	
-0.00981436483561993	-1.23964605336369E-06	25161.099	0	0	
-0.00981436483561993	-1.23688505482278E-06	25171.099	0	0	
-0.00981436483561993	-1.23989104849898E-06	25181.099	0	0	
-0.00981436483561993	-1.23749896374648E-06	25191.099	0	0	
-0.00981436483561993	-1.23608799640351E-06	25201.099	0	0	
-0.00981436483561993	-1.23443203392526E-06	25211.099	0	0	
-0.0101210698485374	-1.23253005313018E-06	25221.099	0	0	
-0.00981436483561993	-1.23075096780667E-06	25231.099	0	0	
-0.0101210698485374	-1.22903395549656E-06	25241.099	0	0	
-0.00981436483561993	-1.22811297842418E-06	25251.099	0	0	
-0.0101210698485374	-1.23013796837768E-06	25261.099	0	0	
-0.00981436483561993	-1.22976996408397E-06	25271.099	0	0	
-0.0101210698485374	-1.2286039918763E-06	25281.099	0	0	
-0.0101210698485374	-1.22731603369175E-06	25291.099	0	0	
-0.00981436483561993	-1.22602796182036E-06	25301.099	0	0	
-0.00981436483561993	-1.22565995752666E-06	25311.099	0	0	
-0.0101210698485374	-1.22713197470148E-06	25321.099	0	0	
-0.0101210698485374	-1.2255979982001E-06	25331.099	0	0	
-0.00981436483561993	-1.22492394893925E-06	25341.099	0	0	
-0.0101210698485374	-1.22228595955676E-06	25351.099	0	0	
-0.00981436483561993	-1.22044605177507E-06	25361.099	0	0	
-0.00981436483561993	-1.22056803775195E-06	25371.099	0	0	
-0.00981436483561993	-1.2206299970785E-06	25381.099	0	0	
-0.00981436483561993	-1.2246169944774E-06	25391.099	0	0	
-0.00981436483561993	-1.22204096442147E-06	25401.099	0	0	
-0.00981436483561993	-1.22547601222323E-06	25411.099	0	0	
-0.00981436483561993	-1.22615097097878E-06	25421.099	0	0	
-0.00981436483561993	-1.22756102882704E-06	25431.099	0	0	
-0.0101210698485374	-1.22418805403868E-06	25441.099	0	0	
-0.0101210698485374	-1.22296103199915E-06	25451.099	0	0	
-0.0101210698485374	-1.22179494610464E-06	25461.099	0	0	
-0.0101210698485374	-1.22167296012776E-06	25471.099	0	0	
-0.00981436483561993	-1.22492394893925E-06	25481.099	0	0	
-0.00981436483561993	-1.22136600566591E-06	25491.099	0	0	
-0.0101210698485374	-1.22130495583406E-06	25501.099	0	0	
-0.00981436483561993	-1.22075300623692E-06	25511.099	0	0	
-0.0101210698485374	-1.22056803775195E-06	25521.099	0	0	
-0.00981436483561993	-1.22044605177507E-06	25531.099	0	0	
-0.00981436483561993	-1.22087499221379E-06	25541.099	0	0	
-0.00981436483561993	-1.22510800792952E-06	25551.099	0	0	
-0.00981436483561993	-1.22504604860296E-06	25561.099	0	0	
-0.0101210698485374	-1.22578296668507E-06	25571.099	0	0	
-0.0101210698485374	-1.22700896554306E-06	25581.099	0	0	
-0.0101210698485374	-1.22651897527248E-06	25591.099	0	0	
-0.0101210698485374	-1.22639596611407E-06	25601.099	0	0	
-0.0101210698485374	-1.22731603369175E-06	25611.099	0	0	
-0.0101210698485374	-1.2279909924473E-06	25621.099	0	0	
-0.00981436483561993	-1.23007600905112E-06	25631.099	0	0	
-0.00981436483561993	-1.22995402307424E-06	25641.099	0	0	
-0.0101210698485374	-1.23032202736795E-06	25651.099	0	0	
-0.0101210698485374	-1.23240704397176E-06	25661.099	0	0	
-0.00981436483561993	-1.22983101391583E-06	25671.099	0	0	
-0.00981436483561993	-1.22823598758259E-06	25681.099	0	0	
-0.0101210698485374	-1.22946300962212E-06	25691.099	0	0	
-0.0101210698485374	-1.23130303109065E-06	25701.099	0	0	
-0.0101210698485374	-1.22921801448683E-06	25711.099	0	0	
-0.0101210698485374	-1.22872700103471E-06	25721.099	0	0	
-0.00981436483561993	-1.23111897210038E-06	25731.099	0	0	
-0.00981436483561993	-1.2319779898462E-06	25741.099	0	0	
-0.0101210698485374	-1.23210099900462E-06	25751.099	0	0	
-0.00981436483561993	-1.23676295515907E-06	25761.099	0	0	
-0.0101210698485374	-1.22891094633815E-06	25771.099	0	0	
-0.0101210698485374	-1.2279909924473E-06	25781.099	0	0	
-0.00981436483561993	-1.22670303426276E-06	25791.099	0	0	
-0.0101210698485374	-1.22658002510434E-06	25801.099	0	0	
-0.0101210698485374	-1.22854305573128E-06	25811.099	0	0	
-0.0101210698485374	-1.22707103855646E-06	25821.099	0	0	
-0.0101210698485374	-1.22541496239137E-06	25831.099	0	0	
-0.00981436483561993	-1.22375797673158E-06	25841.099	0	0	
-0.0101210698485374	-1.22903395549656E-06	25851.099	0	0	
-0.0101210698485374	-1.22878805086657E-06	25861.099	0	0	
-0.00981436483561993	-1.22749997899518E-06	25871.099	0	0	
-0.0101210698485374	-1.22590495266195E-06	25881.099	0	0	
-0.0101210698485374	-1.22412598102528E-06	25891.099	0	0	
-0.00981436483561993	-1.22283802284073E-06	25901.099	0	0	
-0.0101210698485374	-1.22216295039834E-06	25911.099	0	0	
-0.00981436483561993	-1.22338997243787E-06	25921.099	0	0	
-0.0101210698485374	-1.22400399504841E-06	25931.099	0	0	
-0.00981436483561993	-1.22338997243787E-06	25941.099	0	0	
-0.00981436483561993	-1.22854305573128E-06	25951.099	0	0	
-0.00981436483561993	-1.22136600566591E-06	25961.099	0	0	
-0.00981436483561993	-1.21964797017426E-06	25971.099	0	0	
-0.0101210698485374	-1.22105905120407E-06	25981.099	0	0	
-0.00981436483561993	-1.22136600566591E-06	25991.099	0	0	
-0.0101210698485374	-1.22320602713444E-06	26001.099	0	0	
-0.00981436483561993	-1.2236359907547E-06	26011.099	0	0	
-0.0101210698485374	-1.22075300623692E-06	26021.099	0	0	
-0.00981436483561993	-1.21878997560998E-06	26031.099	0	0	
-0.00981436483561993	-1.21885102544184E-06	26041.099	0	0	
-0.00981436483561993	-1.21971004318766E-06	26051.099	0	0	
-0.00981436483561993	-1.21934203889396E-06	26061.099	0	0	
-0.00981436483561993	-1.21989398849109E-06	26071.099	0	0	
-0.00981436483561993	-1.22105905120407E-06	26081.099	0	0	
-0.0101210698485374	-1.22492394893925E-06	26091.099	0	0	
-0.00981436483561993	-1.22547601222323E-06	26101.099	0	0	
-0.00981436483561993	-1.22731603369175E-06	26111.099	0	0	
-0.00981436483561993	-1.22927895063185E-06	26121.099	0	0	
-0.0101210698485374	-1.23369602533785E-06	26131.099	0	0	
-0.0101210698485374	-1.23394102047314E-06	26141.099	0	0	
-0.0101210698485374	-1.23480003821896E-06	26151.099	0	0	
-0.00981436483561993	-1.23314396205387E-06	26161.099	0	0	
-0.0101210698485374	-1.23216204883647E-06	26171.099	0	0	
-0.00981436483561993	-1.22983101391583E-06	26181.099	0	0	
-0.00981436483561993	-1.23302095289546E-06	26191.099	0	0	
-0.0101210698485374	-1.23222298498149E-06	26201.099	0	0	
-0.0101210698485374	-1.23835695831076E-06	26211.099	0	0	
-0.0101210698485374	-1.23443203392526E-06	26221.099	0	0	
-0.00981436483561993	-1.23578104194166E-06	26231.099	0	0	
-0.00981436483561993	-1.23087397696509E-06	26241.099	0	0	
-0.00981436483561993	-1.23069003166165E-06	26251.099	0	0	
-0.0101210698485374	-1.23179404454277E-06	26261.099	0	0	
-0.0101210698485374	-1.23228494430805E-06	26271.099	0	0	
-0.0101210698485374	-1.23173299471091E-06	26281.099	0	0	
-0.0101210698485374	-1.2309969861235E-06	26291.099	0	0	
-0.00981436483561993	-1.23713095945277E-06	26301.099	0	0	
-0.00981436483561993	-1.23289794373704E-06	26311.099	0	0	
